"ACCOUNT:","BR0001 - BRENELL  DESSERTS"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","20673.66"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"95","12","00049168","Invoice","10/02/2026","","DN#21241","00013098","BRENELL  DESSERTS","5569.54","1472.49"
"96","12","00049169","Invoice","10/02/2026","","DN-21241EMPTY","00013099","BRENELL  DESSERTS","4830.00","6302.49"
"97","12","00043480","Payment","27/02/2026","","TRANSF | STAT:123","","BRENELL  DESSERTS","-5516.41","786.08"
"98","13","00049533","Invoice","03/03/2026","","DN-21811","00013344","BRENELL  DESSERTS","5569.54","6355.62"
"99","13","00049534","Invoice","03/03/2026","","DN-21811-EMPTY","00013345","BRENELL  DESSERTS","4830.00","11185.62"
"100","13","00014529","Crd Note","04/03/2026","","DN-21811-EMPTY","","BRENELL  DESSERTS","-4830.00","6355.62"
"101","13","00049816","Invoice","18/03/2026","","DN-21973","","BRENELL  DESSERTS","2803.95","9159.57"
"102","13","00049817","Invoice","18/03/2026","","DN-21973-EMPTY","","BRENELL  DESSERTS","2415.00","11574.57"
"103","13","00014623","Crd Note","19/03/2026","","DN#21837-EMPTY","","BRENELL  DESSERTS","-4830.00","6744.57"
"104","13","00049824","Invoice","19/03/2026","","DN#21837","00013482","BRENELL  DESSERTS","2803.95","9548.52"
"105","13","00049825","Invoice","19/03/2026","","DN#21837-EMPTY","00013483","BRENELL  DESSERTS","2415.00","11963.52"
"106","13","00043883","Payment","30/03/2026","","TRANSF | STAT:124","","BRENELL  DESSERTS","-5569.54","6393.98"
"107","14","00014701","Crd Note","02/04/2026","","DN-21996-EMPTY","","BRENELL  DESSERTS","-4830.00","1563.98"
"108","14","00050079","Invoice","02/04/2026","","DN-21996","00013595","BRENELL  DESSERTS","5607.91","7171.89"
"109","14","00050080","Invoice","02/04/2026","","DN-21996-EMPTY","00013596","BRENELL  DESSERTS","4830.00","12001.89"
"110","14","00014745","Crd Note","13/04/2026","","DN-22314-EMPTY","","BRENELL  DESSERTS","-4830.00","7171.89"
"111","14","00050208","Invoice","13/04/2026","","DN-22314","00013696","BRENELL  DESSERTS","6183.92","13355.81"
"112","14","00050209","Invoice","13/04/2026","","DN-22314-EMPTY","00013697","BRENELL  DESSERTS","4830.00","18185.81"
"113","14","00014812","Crd Note","28/04/2026","","DN-21352-EMPTY","","BRENELL  DESSERTS","-4830.00","13355.81"
"114","14","00050399","Invoice","28/04/2026","","DN-21352","00013766","BRENELL  DESSERTS","6183.92","19539.73"
"115","14","00050400","Invoice","28/04/2026","","DN-21352-EMPTY","00013767","BRENELL  DESSERTS","4830.00","24369.73"
"116","14","00044153","Payment","30/04/2026","","TRANSF | STAT:125","","BRENELL  DESSERTS","-11177.44","13192.29"
"117","15","00044464","Payment","29/05/2026","","TRANSF | STAT:126","","BRENELL  DESSERTS","-17975.75","-4783.46"
"118","16","00051171","Invoice","11/06/2026","","DN#22797","","BRENELL  DESSERTS","7002.53","2219.07"
"119","16","00051172","Invoice","11/06/2026","","DN#22797-EMPTIES","","BRENELL  DESSERTS","4830.00","7049.07"
"120","16","00015049","Crd Note","12/06/2026","","DN#22797-EMPTIES","","BRENELL  DESSERTS","-4830.00","2219.07"
"121","16","00051477","Invoice","29/06/2026","","DN#22530","","BRENELL  DESSERTS","7002.53","9221.60"
"122","16","00051478","Invoice","29/06/2026","","DN#22530=EMPTY","","BRENELL  DESSERTS","4830.00","14051.60"
"123","16","00015140","Crd Note","30/06/2026","","DN#22530=EMPTY","","BRENELL  DESSERTS","-5520.00","8531.60"
"124","17","00015210","Crd Note","07/07/2026","","DN#22940=EMPTY","","BRENELL  DESSERTS","-4830.00","3701.60"
"125","17","00051659","Invoice","07/07/2026","","DN#22940","00014005","BRENELL  DESSERTS","6071.03","9772.63"
"126","17","00051660","Invoice","07/07/2026","","DN#22940=EMPTY","00014006","BRENELL  DESSERTS","4830.00","14602.63"
"127","17","00015282","Crd Note","20/07/2026","","DN#22831-EMPTY","","BRENELL  DESSERTS","-4830.00","9772.63"
"128","17","00051925","Invoice","20/07/2026","","DN#22831","","BRENELL  DESSERTS","6071.03","15843.66"
"129","17","00051926","Invoice","20/07/2026","","DN#22831-EMPTY","","BRENELL  DESSERTS","4830.00","20673.66"
"TOTAL TRANSACTIONS: 20673.66","","","","","","","","","",""
